product_id,product_name,combined_text_normalized,stratum,product_type_guess,shortlist_count,rule_status_at_select,status,classified,needs_human_review,final_category_id,final_source,confidence,run_id,deepest_stage,reached_p1,reached_2a,reached_2b,reached_judge,final_explanation
15564,ЛЕКАРЬ КРЕМ ДЛЯ ТЕЛА С БАДЯГОЙ ПРИ СИНЯКАХ И УШИБАХ 75МЛ,ЛЕКАРЬ КРЕМ ДЛЯ ТЕЛА С БАДЯГОЙ ПРИ СИНЯКАХ И УШИБАХ 75МЛ | БИОНАТУРИКА ООО | БИОНАТУРИКА ООО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,503,judge,True,True,True,True,
19253,ЗАЖИВИТЕЛЬ ГЕЛЬ ДЛЯ ТЕЛА С БАДЯГОЙ ОТ СИНЯКОВ И УШИБОВ 30МЛ,ЗАЖИВИТЕЛЬ ГЕЛЬ ДЛЯ ТЕЛА С БАДЯГОЙ ОТ СИНЯКОВ И УШИБОВ 30МЛ | КОРОЛЕВ ФАРМ ООО | КОРОЛЕВ ФАРМ ООО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,492,judge,True,True,True,True,
24577,БАДЯГА ФОРТЕ ГЕЛЬ 75МЛ БИОЛИТ,БАДЯГА ФОРТЕ ГЕЛЬ 75МЛ БИОЛИТ | БИОЛИТ ООО | БИОЛИТ ООО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,509,judge,True,True,True,True,
24579,БАДЯГА ПОР. Д/СУСП. Д/НАРУЖ. ПРИМ. ПАК. 10Г №1 ТУЛЬСКАЯ ФФ,БАДЯГА ПОР. Д/СУСП. Д/НАРУЖ. ПРИМ. ПАК. 10Г №1 ТУЛЬСКАЯ ФФ | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,495,judge,True,True,True,True,
24581,БАДЯГА ПОР. Д/НАРУЖН. ПРИМ. ПАК 20Г №1 ЗДОРОВЬЕ,БАДЯГА ПОР. Д/НАРУЖН. ПРИМ. ПАК 20Г №1 ЗДОРОВЬЕ | Здоровье фирма ЗАО | Здоровье фирма ЗАО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,505,judge,True,True,True,True,
24583,БАДЯГА КА ГЕЛЬ ДЛЯ ТЕЛА 50МЛ,БАДЯГА КА ГЕЛЬ ДЛЯ ТЕЛА 50МЛ | ЗЕЛДИС-ФАРМА | ЗЕЛДИС-ФАРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,498,judge,True,True,True,True,
24586,"БАДАНА КОРНЕВИЩА Ф/П 1,5Г №20 КРАСНОГОРСКЛЕКСРЕДСТВА","БАДАНА КОРНЕВИЩА Ф/П 1,5Г №20 КРАСНОГОРСКЛЕКСРЕДСТВА | КРАСНОГОРСКЛЕКСРЕДСТВА | КРАСНОГОРСКЛЕКСРЕДСТВА",type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,494,judge,True,True,True,True,
26253,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МЯТА 35МЛ,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МЯТА 35МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,503,judge,True,True,True,True,
26254,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МЯТА 10МЛ,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МЯТА 10МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,503,judge,True,True,True,True,
26255,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МАЛИНА 35МЛ,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МАЛИНА 35МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,501,judge,True,True,True,True,
26256,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МАЛИНА 10МЛ,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА МАЛИНА 10МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,506,judge,True,True,True,True,
26260,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА ДЫНЯ 35МЛ,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА ДЫНЯ 35МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,505,judge,True,True,True,True,
26261,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА ДЛЯ КУРЯЩИХ С АЗУЛЕНОМ 35МЛ,АЛЬБАДЕНТ СПРЕЙ ДЛЯ ПОЛОСТИ РТА ДЛЯ КУРЯЩИХ С АЗУЛЕНОМ 35МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,510,judge,True,True,True,True,
26264,АЛЬБАДЕНТ БАЛЬЗАМ ДЛЯ РТА КАМЕНЬ-КОНТРОЛЬ 400МЛ,АЛЬБАДЕНТ БАЛЬЗАМ ДЛЯ РТА КАМЕНЬ-КОНТРОЛЬ 400МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,497,judge,True,True,True,True,
26265,АЛЬБАДЕНТ БАЛЬЗАМ ДЛЯ ПОЛОСТИ РТА УКРЕПЛЯЮЩИЙ МИНЕРАЛЫ МЕРТВОГО МОРЯ 400МЛ,АЛЬБАДЕНТ БАЛЬЗАМ ДЛЯ ПОЛОСТИ РТА УКРЕПЛЯЮЩИЙ МИНЕРАЛЫ МЕРТВОГО МОРЯ 400МЛ | ВИТА ООО ХБО ПРИ РАН ФИРМА | ВИТА ООО ХБО ПРИ РАН ФИРМА,type_bad,supplement,5,needs_llm,classified,True,False,969,llm,0.85,493,primary_llm,True,False,False,False,"Товар содержит минералы Мертвого моря и классифицируется как добавка, что соответствует категории «Поливитамины + минералы». Это наиболее точное совпадение среди предложенных вариантов."
26980,АЙ-БОЛИТ КРЕМ ПРИ УШИБАХ И СИНЯКАХ БАДЯГА 30МЛ,АЙ-БОЛИТ КРЕМ ПРИ УШИБАХ И СИНЯКАХ БАДЯГА 30МЛ | ВИС ООО | ВИС ООО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,498,judge,True,True,True,True,
26982,"АЙ-БОЛИТ КРЕМ ДЛЯ ТЕЛА С БАДЯГОЙ, АРНИКОЙ, ТРОКСЕРУТИНОМ И ЭКСТРАКТОМ ПИЯВКИ ПРИ СИНЯКАХ С ТОНИРУЮЩИМ ЭФФЕКТОМ ТУБА 30МЛ","АЙ-БОЛИТ КРЕМ ДЛЯ ТЕЛА С БАДЯГОЙ, АРНИКОЙ, ТРОКСЕРУТИНОМ И ЭКСТРАКТОМ ПИЯВКИ ПРИ СИНЯКАХ С ТОНИРУЮЩИМ ЭФФЕКТОМ ТУБА 30МЛ | Вис ООО | Вис ООО",type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,495,fallback_2a,True,True,False,False,
28444,911 ЭКСТРЕННАЯ ПОМОЩЬ БАДЯГА ГЕЛЬ ДЛЯ ТЕЛА ОТ СИНЯКОВ И УШИБОВ ТУБА 100МЛ,911 ЭКСТРЕННАЯ ПОМОЩЬ БАДЯГА ГЕЛЬ ДЛЯ ТЕЛА ОТ СИНЯКОВ И УШИБОВ ТУБА 100МЛ | МИРРОЛЛА ЛАБ ООО | МИРРОЛЛА ЛАБ ООО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,502,judge,True,True,True,True,
28515,911 БАДЯГА ГЕЛЬ ДЛЯ ТЕЛА ОТ СИНЯКОВ И УШИБОВ ТУБА 100МЛ,911 БАДЯГА ГЕЛЬ ДЛЯ ТЕЛА ОТ СИНЯКОВ И УШИБОВ ТУБА 100МЛ | ТВИНС ТЭК АО | ТВИНС ТЭК АО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,493,judge,True,True,True,True,
28528,7 НОТ ЗДОРОВЬЯ БАДЯГА ФОРТЕ ГЕЛЬ 75МЛ,7 НОТ ЗДОРОВЬЯ БАДЯГА ФОРТЕ ГЕЛЬ 75МЛ | ДИНА+ ООО | ДИНА+ ООО,type_bad,supplement,5,needs_llm,needs_human_review,False,True,,system,,499,judge,True,True,True,True,
1512,ЧИСТОСТОП-ДЕО КРЕМ ДЛЯ РУК И НОГ ОТ ПОТООТДЕЛЕНИЯ 50МЛ,ЧИСТОСТОП-ДЕО КРЕМ ДЛЯ РУК И НОГ ОТ ПОТООТДЕЛЕНИЯ 50МЛ | Вис ООО | Вис ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1250,llm,0.95,494,primary_llm,True,False,False,False,"Товар представляет собой лечебный крем для рук и ног от пота, что соответствует категории эмолентов и лечебных кремов. Ключевые слова «крем», «руки», «ноги» и назначение «от потоотделения» указывают на дерматологическое применение."
1513,ЧИСТАЯ ЛИНИЯ ШАМПУНЬ ФИТОБАНЯ ДЛЯ ВСЕХ ТИПОВ ВОЛОС 400МЛ,ЧИСТАЯ ЛИНИЯ ШАМПУНЬ ФИТОБАНЯ ДЛЯ ВСЕХ ТИПОВ ВОЛОС 400МЛ | Калина ООО | Калина ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1259,llm,0.85,507,primary_llm,True,False,False,False,"Товар является шампунем для всех типов волос, что напрямую соответствует категории «Лосьоны / ампулы / шампуни от выпадения» в рамках косметики для волос. Хотя название не содержит слова «от выпадения», это наиболее релевантная категория из предложенного списка для шампуней."
3315,ФИТОКОСМЕТИК ТАБЛЕТКА КРАСОТЫ МАСКА-ФЛЮИД ДЛЯ ЛИЦА МГНОВЕННО РАЗГЛАЖИВАЮЩАЯ 8МЛ,ФИТОКОСМЕТИК ТАБЛЕТКА КРАСОТЫ МАСКА-ФЛЮИД ДЛЯ ЛИЦА МГНОВЕННО РАЗГЛАЖИВАЮЩАЯ 8МЛ | ФИТОКОСМЕТИК ООО | ФИТОКОСМЕТИК ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1253,llm,0.75,503,primary_llm,True,False,False,False,"Товар является маской-флюидом для лица, что напрямую относится к категории средств для ухода за лицом. Хотя продукт имеет свойства разглаживания (anti-age), категория гелей/пенок в shortlist является наиболее близким общим разделом для жидких форматов ухода за лицом."
3825,УШАСТЫЙ НЯНЬ ШАМПУНЬ-КОНДИЦИОНЕР С РОМАШКОЙ 200МЛ,УШАСТЫЙ НЯНЬ ШАМПУНЬ-КОНДИЦИОНЕР С РОМАШКОЙ 200МЛ | НЕВСКАЯ КОСМЕТИКА АО | НЕВСКАЯ КОСМЕТИКА АО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1266,llm,0.95,503,primary_llm,True,False,False,False,"Товар является детским шампунем-кондиционером, что напрямую соответствует категории «Шампуни / гели / кремы для детей». Остальные категории из шортлиста относятся к лечебным средствам или уходу за кожей, а не к моющим средствам для волос."
7088,СЕЛЕНЦИН PEPTIDE ACTIVE ШАМПУНЬ ПЕПТИДНЫЙ ДЛЯ УКРЕПЛЕНИЯ ВОЛОС ФЛ. 200МЛ,СЕЛЕНЦИН PEPTIDE ACTIVE ШАМПУНЬ ПЕПТИДНЫЙ ДЛЯ УКРЕПЛЕНИЯ ВОЛОС ФЛ. 200МЛ | АЛКОЙ-ФАРМ ООО | АЛКОЙ-ФАРМ ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1259,llm,0.95,504,primary_llm,True,False,False,False,"Товар является пептидным шампунем для укрепления волос, что напрямую соответствует категории «Лосьоны / ампулы / шампуни от выпадения». Кандидат из шорт-листа имеет наивысший балл и точное совпадение по типу продукта и назначению."
7142,СЕБОЛЕПТ ШАМПУНЬ ОТ ПЕРХОТИ ДЛЯ ВСЕХ ТИПОВ ВОЛОС ТУБА 250МЛ,СЕБОЛЕПТ ШАМПУНЬ ОТ ПЕРХОТИ ДЛЯ ВСЕХ ТИПОВ ВОЛОС ТУБА 250МЛ | ИНТЕЛБИО ООО | ИНТЕЛБИО ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1258,llm,0.95,494,primary_llm,True,False,False,False,"Товар является шампунем от перхоти, что напрямую соответствует категории «Против перхоти / для чувствительной кожи головы». Это наиболее точное совпадение среди предложенных кандидатов."
7145,СЕБОЗОЛ ШАМПУНЬ ОТ ПЕРХОТИ ФЛ. 200МЛ,СЕБОЗОЛ ШАМПУНЬ ОТ ПЕРХОТИ ФЛ. 200МЛ | ДИОНИС ООО | ДИОНИС ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1258,llm,0.95,510,primary_llm,True,False,False,False,"Товар является шампунем от перхоти, что напрямую соответствует категории «Против перхоти / для чувствительной кожи головы». Это наиболее точное совпадение среди предложенных кандидатов."
7246,САНОСАН БЭБИ СРЕДСТВО ДЛЯ КУПАНИЯ И ШАМПУНЬ ФЛ. С ДОЗАТОРОМ 500МЛ,САНОСАН БЭБИ СРЕДСТВО ДЛЯ КУПАНИЯ И ШАМПУНЬ ФЛ. С ДОЗАТОРОМ 500МЛ | МАНН И ШРЕДЕР | МАНН И ШРЕДЕР,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1265,llm,0.95,501,primary_llm,True,False,False,False,"Товар является средством для купания и шампунем для детей, что напрямую соответствует описанию категории «пенки для купания» в группе детских косметических средств. Категория 1265 имеет наивысший балл и наиболее точное совпадение по типу продукта."
11380,НОВОСВИТ КРЕМ ДЛЯ РУК ВОССТАНАВЛИВАЮЩИЙ ПАНТЕНОЛ И МОЧЕВИНА 75МЛ,НОВОСВИТ КРЕМ ДЛЯ РУК ВОССТАНАВЛИВАЮЩИЙ ПАНТЕНОЛ И МОЧЕВИНА 75МЛ | НАРОДНЫЕ ПРОМЫСЛЫ ООО | НАРОДНЫЕ ПРОМЫСЛЫ ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1250,llm,0.95,503,primary_llm,True,False,False,False,"Товар является восстанавливающим кремом для рук с пантенолом и мочевиной, что соответствует категории эмолентов и лечебных кремов. Наличие восстанавливающих компонентов подтверждает выбор категории 1250."
15192,ЛИБРИДЕРМ УРАМАКС КРЕМ ДЛЯ ЛИЦА ДНЕВНОЙ УВЛАЖНЯЮЩИЙ С ЦЕРАМИДАМИ И МОЧЕВИНОЙ 5% 50МЛ,ЛИБРИДЕРМ УРАМАКС КРЕМ ДЛЯ ЛИЦА ДНЕВНОЙ УВЛАЖНЯЮЩИЙ С ЦЕРАМИДАМИ И МОЧЕВИНОЙ 5% 50МЛ | БИОФАРМЛАБ ООО | БИОФАРМЛАБ ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1254,llm,0.95,508,primary_llm,True,False,False,False,"Товар является дневным увлажняющим кремом для лица, что напрямую соответствует описанию категории «Увлажняющие / anti‑age / для чувствительной кожи». Хотя другие варианты имеют схожий балл, ключевые слова «увлажняющий» и наличие мочевины делают категорию 1254 наиболее точным выбо"
20080,ДИС СРЕДСТВО ПЕДИКУЛИЦИДНОЕ ШАМПУНЬ ОТ ВШЕЙ И ГНИД 100МЛ + ШАПОЧКА + РАСЧЕСКА,ДИС СРЕДСТВО ПЕДИКУЛИЦИДНОЕ ШАМПУНЬ ОТ ВШЕЙ И ГНИД 100МЛ + ШАПОЧКА + РАСЧЕСКА | ДЕЗИНФЕКЦИОНИСТ ЭПЦ ЗАО | ДЕЗИНФЕКЦИОНИСТ ЭПЦ ЗАО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1253,fallback_2b,0.65,501,fallback_2b,True,True,True,False,"Товар представляет собой шампунь для мытья головы с педикулицидным действием, что функционально и по форме выпуска наиболее близко к категории гелей/пенок для мытья головы из предложенного списка. Несмотря на лечебный эффект, в рамках заданной ветки косметики это единственная дос"
20705,ДАВ (DOVE) ШАМПУНЬ HEAR THERAPY КОНТРОЛЬ НАД ПОТЕРЕЙ ВОЛОС 250МЛ,ДАВ (DOVE) ШАМПУНЬ HEAR THERAPY КОНТРОЛЬ НАД ПОТЕРЕЙ ВОЛОС 250МЛ | Юнилевер | Юнилевер,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1259,llm,0.95,506,primary_llm,True,False,False,False,"Товар является шампунем от выпадения волос, что точно соответствует категории «Лосьоны / ампулы / шампуни от выпадения». Кандидат с id=1259 имеет наивысший балл и содержит ключевые признаки продукта: тип (волос), способ применения (наружно) и назначение."
22038,ВИТАТЕКА ЛОСЬОН САЛИЦИЛОВЫЙ С СЕРЕБРОМ И ЭКСТРАКТОМ РОМАШКИ ФЛ.ПЛАСТ. 100МЛ,ВИТАТЕКА ЛОСЬОН САЛИЦИЛОВЫЙ С СЕРЕБРОМ И ЭКСТРАКТОМ РОМАШКИ ФЛ.ПЛАСТ. 100МЛ | ХИМСИНТЕЗ НПО ЗАО | ХИМСИНТЕЗ НПО ЗАО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1252,llm,0.95,503,primary_llm,True,False,False,False,"Продукт содержит салициловую кислоту и экстракт ромашки, что указывает на кератолитическое и смягчающее действие для кожи. Категория «Смягчающие и кератолитические средства» наиболее точно описывает функциональное назначение лосьона."
24584,БАДЯГА ГЕЛЬ КОСМЕТИЧЕСКИЙ ВОССТАНАВЛИВАЮЩИЙ 50МЛ,БАДЯГА ГЕЛЬ КОСМЕТИЧЕСКИЙ ВОССТАНАВЛИВАЮЩИЙ 50МЛ | КОРВЕТ ФАРМА ООО | КОРВЕТ ФАРМА ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1251,fallback_2b,0.98,510,fallback_2b,True,True,True,False,"Товар «Бадяга гель» является косметическим средством с лечебным эффектом для восстановления кожи после травм, что напрямую соответствует категории точечных средств в указанной ветке. Поскольку это единственная доступная категория в шортлисте и она идеально описывает назначение пр"
24627,БАБЕ (BABE) ЛОСЬОН ВОССТАНАВЛИВАЮЩИЙ ДЛЯ СУХОЙ И ЧУВСТ. КОЖИ С 10% МОЧЕВИНОЙ 500МЛ,БАБЕ (BABE) ЛОСЬОН ВОССТАНАВЛИВАЮЩИЙ ДЛЯ СУХОЙ И ЧУВСТ. КОЖИ С 10% МОЧЕВИНОЙ 500МЛ | LABORATORIOS BABE S.L. | LABORATORIOS BABE S.L.,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1254,llm,0.95,510,primary_llm,True,False,False,False,"Товар является лосьоном для сухой и чувствительной кожи, что напрямую соответствует категории увлажняющих средств для чувствительной кожи. Наличие мочевины подтверждает ухаживающую функцию, характерную для данной группы косметики."
25055,АСПЕРА СЫВОРОТКА ОМОЛАЖИВАЮЩАЯ ДЛЯ ЗРЕЛОЙ КОЖИ НА ОСНОВЕ МАСЕЛ СО СКВАЛАНОМ 30МЛ,АСПЕРА СЫВОРОТКА ОМОЛАЖИВАЮЩАЯ ДЛЯ ЗРЕЛОЙ КОЖИ НА ОСНОВЕ МАСЕЛ СО СКВАЛАНОМ 30МЛ | Аспера пк ООО | Аспера пк ООО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1254,llm,0.95,507,primary_llm,True,False,False,False,"Товар является омолаживающей сывороткой для зрелой кожи, что напрямую соответствует категории увлажняющих и anti-age средств. Кандидат из шорт-листа идеально совпадает с типом продукта и целевым назначением."
26817,АКВАПИЛИНГ ЛОСЬОН ДЛЯ УХОДА ЗА КОЖЕЙ НОГ 150МЛ,АКВАПИЛИНГ ЛОСЬОН ДЛЯ УХОДА ЗА КОЖЕЙ НОГ 150МЛ | ЗЕЛЕНАЯ ДУБРАВА ЗАО | ЗЕЛЕНАЯ ДУБРАВА ЗАО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1256,llm,0.95,497,primary_llm,True,False,False,False,"Товар представляет собой лосьон для ухода за кожей ног, что напрямую соответствует категории «Лосьоны / кремы / масла для тела». Другие варианты из шортлиста менее точны, так как относятся к уходу за полостью рта или специфическим дерматологическим средствам."
28448,911 ЦИНКОВЫЙ ШАМПУНЬ ФЛ. 150МЛ,911 ЦИНКОВЫЙ ШАМПУНЬ ФЛ. 150МЛ | ТВИНС ТЭК АО | ТВИНС ТЭК АО,type_cosmetic,cosmetic,5,needs_llm,classified,True,False,1253,fallback_2b,0.85,498,fallback_2b,True,True,True,False,"Шампунь является средством для очищения волос и по форме выпуска (гель/пенка) наиболее близок к категории 'Гели / пенки / мицеллярная вода' в рамках данной ветки классификации. Поскольку других подходящих категорий для ухода за волосами в шортлисте нет, выбран этот вариант как на"
1317,ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 50МЛ №1,"ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 50МЛ №1 | changzhou shuangma medical devices co.,ltd | changzhou shuangma medical devices co.,ltd",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,493,judge,True,True,True,True,
1319,ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 3МЛ ИГЛА 23G №10 SFM,ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 3МЛ ИГЛА 23G №10 SFM | СФМ ГОСПИТАЛ ПРОДАКТС ГМБХ | СФМ ГОСПИТАЛ ПРОДАКТС ГМБХ | 23 G,type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,493,judge,True,True,True,True,
1322,"ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 3МЛ LUER ИГЛА 23G (0,6Х30ММ) №100 ПАСКАЛЬ","ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 3МЛ LUER ИГЛА 23G (0,6Х30ММ) №100 ПАСКАЛЬ | ПАСКАЛЬ МЕДИКАЛ ООО | ПАСКАЛЬ МЕДИКАЛ ООО | 23 G",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,504,fallback_2a,True,True,False,False,
1335,"ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 2МЛ LUER ИГЛА 23G (0,6Х30ММ) №100 ПАСКАЛЬ","ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 2МЛ LUER ИГЛА 23G (0,6Х30ММ) №100 ПАСКАЛЬ | ПАСКАЛЬ МЕДИКАЛ ООО | ПАСКАЛЬ МЕДИКАЛ ООО | 23 G",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,499,fallback_2a,True,True,False,False,
1345,"ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 20МЛ LUER ИГЛА 21G (0,8Х40ММ) №80 ПАСКАЛЬ","ШПРИЦ ОДНОРАЗ. 3-Х КОМП. 20МЛ LUER ИГЛА 21G (0,8Х40ММ) №80 ПАСКАЛЬ | ПАСКАЛЬ МЕДИКАЛ ООО | ПАСКАЛЬ МЕДИКАЛ ООО | 21 G",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,504,fallback_2a,True,True,False,False,
1410,ШПРИЦ SF ОДНОРАЗ. 3-Х КОМП. 2МЛ С НАДЕТОЙ ИГЛОЙ 23G №1 БЛИСТЕР,ШПРИЦ SF ОДНОРАЗ. 3-Х КОМП. 2МЛ С НАДЕТОЙ ИГЛОЙ 23G №1 БЛИСТЕР | СФ МЕДИКАЛ ПРОДАКТС ГМБХ | СФ МЕДИКАЛ ПРОДАКТС ГМБХ | 23 G,type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,500,judge,True,True,True,True,
1576,ЧИККО ПРОКЛАДКИ ДЛЯ ГРУДИ АНТИБАКТЕРИАЛЬНЫЕ №30 310102037,ЧИККО ПРОКЛАДКИ ДЛЯ ГРУДИ АНТИБАКТЕРИАЛЬНЫЕ №30 310102037 | ARTSANA S.P.A | ARTSANA S.P.A,type_device_mi,female_hygiene,5,needs_llm,classified,True,False,1269,fallback_2b,0.95,501,fallback_2b,True,True,True,False,"Товар представляет собой антибактериальные прокладки для груди, предназначенные для периода грудного вскармливания, что напрямую соответствует категории «Молокоотсосы / накладки на грудь / прокладки / кремы». Это единственная подходящая категория в предоставленном списке, так как"
4272,"ТУДЖЕО СОЛО СТАР Р-Р ДЛЯ П/К ВВЕД. 300ЕД/МЛ КАРТРИДЖ В ШПРИЦ-РУЧКЕ 1,5МЛ №3","ТУДЖЕО СОЛО СТАР Р-Р ДЛЯ П/К ВВЕД. 300ЕД/МЛ КАРТРИДЖ В ШПРИЦ-РУЧКЕ 1,5МЛ №3 | САНОФИ-АВЕНТИС ДОЙЧЛАНД ГМБХ/САНОФИ-АВЕНТИС ВОСТОК ЗАО | САНОФИ-АВЕНТИС ДОЙЧЛАНД ГМБХ/САНОФИ-АВЕНТИС ВОСТОК ЗАО",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,491,fallback_2a,True,True,False,False,
4734,"ТИРЗЕТТА Р-Р ДЛЯ П/К ВВЕД. 7,5МГ ШПРИЦ В АВТОИНЖЕКТОРЕ 0,5МЛ №4","ТИРЗЕТТА Р-Р ДЛЯ П/К ВВЕД. 7,5МГ ШПРИЦ В АВТОИНЖЕКТОРЕ 0,5МЛ №4 | БИОХИМИК АО | БИОХИМИК АО",type_device_mi,device,5,needs_llm,needs_human_review,False,True,,system,,494,fallback_2a,True,True,False,False,
4875,ТЕСТ-ПОЛОСКИ УРИ-РН ИНДИКАТОРНЫЕ ДЛЯ ПОЛУКОЛИЧЕСТВЕННОГО ОПРЕДЕЛЕНИЯ PH В МОЧЕ №50,ТЕСТ-ПОЛОСКИ УРИ-РН ИНДИКАТОРНЫЕ ДЛЯ ПОЛУКОЛИЧЕСТВЕННОГО ОПРЕДЕЛЕНИЯ PH В МОЧЕ №50 | БИОСЕНСОР АН ООО | БИОСЕНСОР АН ООО,type_device_mi,device,5,needs_llm,classified,True,False,1194,llm,0.95,495,primary_llm,True,False,False,False,"Товар представляет собой тест-полоски для определения pH мочи, что полностью соответствует категории экспресс-диагностики для домашнего применения. Категория 1194 является наиболее точным совпадением из предложенного шортлиста с максимальным баллом."
6453,СИ ЭС МЕДИКА ТЕРМОМЕТР ЭЛЕКТРОННЫЙ CS-84-B KIDS МИШКА,СИ ЭС МЕДИКА ТЕРМОМЕТР ЭЛЕКТРОННЫЙ CS-84-B KIDS МИШКА | CS MEDICA | CS MEDICA,type_device_mi,device,5,needs_llm,classified,True,False,1214,fallback_2b,0.65,496,fallback_2b,True,True,True,False,"Товар является электронным детским термометром, но в предоставленном шортлисте отсутствует категория для измерительных приборов. Категория 'Стетоскопы и стетофонендоскопы' выбрана как наиболее близкая по коду ветки (LS_MD) и наличию признака 'электронный', несмотря на несоответст"
