normalized_text,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,mnn_stolichki,rx_stolichki,win_mnn,win_rx_otc,product_id,run_id,product_kind,attr_brand,attr_dosage_form,attr_dosage,attr_administration_route,semantic_explanation,qwen_search_status,qwen_search_mnn,tool_mnn,tool_status,search_used,search_queries,search_call_count,tool_rounds,latency_ms,prompt_tokens,completion_tokens,total_tokens,tool_error,tool_model,tool_provider,tool_prompt_version,catalog_mnn_for_comparison,tool_vs_catalog_status,tool_vs_catalog_comment,tool_vs_polza_status,tool_vs_polza_comment
ДАЛЬФАЗ СР ТАБЛ. ПРОЛОНГ. 10МГ №30 | САНОФИ ВИНТРОП ИНДУСТРИЯ | САНОФИ ВИНТРОП ИНДУСТРИЯ,,рецептурный,Алфузозин,rx,,,,,Алфузозин,rx,,,Алфузозин,rx,20683,369,drug,ДАЛЬФАЗ СР,таблетки,10 мг,перорально,"По наименованию и форме определены лекарственная форма, дозировка и упаковка: таблетки пролонгированного действия, 10 мг, №30. Активное вещество в тексте не указано, поэтому МНН не проставлен. Препарат урологического профиля, применяется у взрослых.",api_error,,,not_found,1,"[""ДАЛЬФАЗ СР таблетки пролонгированные 10 мг МНН"", ""Dalfaz SR 10 mg Sanofi Winthrop действующее вещество МНН""]",2,1,10706,951,409,1360,,qwen3.8-max,dashscope,mnn_tool_search_v1,Алфузозин,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ДЕКСКЕТОПРОФЕН Р-Р ДЛЯ В/В В/М ВВЕД. 25МГ/МЛ АМП. 2МЛ №10 БИОХИМИК | БИОХИМИК АО | БИОХИМИК АО,Декскетопрофен,rx,Декскетопрофен,rx,,,,,,,,,Декскетопрофен,,20588,368,drug,,раствор,25 мг/мл,внутримышечно,"В названии явно указано действующее вещество декскетопрофен и лекарственная форма — раствор для в/в и в/м введения. Это рецептурный НПВП, признаков детского применения нет, поэтому возрастной сегмент — взрослые.",api_error,,декскепрофен,found,1,"[""ДЕКСКЕТОПРОФЕН МНН раствор для внутривенного внутримышечного введения 25 мг/мл""]",1,1,15125,922,705,1627,,qwen3.8-max,dashscope,mnn_tool_search_v1,Декскетопрофен,conflict,"оба заполнены, но различаются",polza_not_found_baseline,baseline Polza не found — пропуск
ДЕКСАЛГИН Р-Р ДЛЯ В/В В/М ВВЕД. 25МГ/МЛ АМП. 2МЛ №5 | А.МЕНАРИНИ МЭНЮФЕКЧЕРИНГ ЛОДЖИСТИКС ЭНД СЕРВИСИЗ С.Р.Л. | А.МЕНАРИНИ МЭНЮФЕКЧЕРИНГ ЛОДЖИСТИКС ЭНД СЕРВИСИЗ С.Р.Л.,,rx,Декскетопрофен,rx,Декскетопрофен,otc,,,Декскетопрофен,rx,,,Декскетопрофен,rx,20623,368,drug,Дексалгин,раствор,25 мг/мл,внутримышечно,"Препарат Дексалгин является инъекционным лекарственным средством; в тексте указаны концентрация, форма выпуска и способ введения. Действующее вещество явно не названо, поэтому МНН не заполнено.",api_error,,,not_found,1,"[""ДЕКСАЛГИН раствор для внутривенного внутримышечного введения 25 мг/мл МНН""]",1,1,12880,954,556,1510,,qwen3.8-max,dashscope,mnn_tool_search_v1,Декскетопрофен,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ДАЛЬНЕВА ТАБЛ. 5МГ+4МГ №90 | КРКА-РУС ООО | КРКА-РУС ООО,,rx,,,Амлодипин + Индапамид + Периндоприл,rx,,,Амлодипин,rx,,,"Амлодипин, Индапамид, Периндоприл",rx,20687,369,drug,Дальнева,таблетки,5 мг + 4 мг,перорально,"В тексте указано торговое наименование «Дальнева», таблетированная форма, дозировка 5 мг + 4 мг и упаковка №90. Действующие вещества явно не перечислены, поэтому МНН оставлен пустым. Препарат относится к сердечно-сосудистому классу, комбинированный, принимается перорально.",api_error,,,not_found,1,"[""Дальнева таблетки 5мг+4мг МНН состав КРКА""]",1,1,39166,776,321,1097,,qwen3.8-max,dashscope,mnn_tool_search_v1,"Амлодипин, Индапамид, Периндоприл",catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ГЭВКАМЕН МАЗЬ Д/НАРУЖ. ПРИМ. БАНКА 25Г ТУЛЬСКАЯ ФФ | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО,,otc,Эвкалипта шарикового листьев+масло Камфоры+Левоментол,otc,Бромкамфора+Левоментол+Эвкалипта прутовидного листьев масло,otc,,,Камфора,otc,,,"Левоментол, Бромкамфора, Эвкалипта прутовидного листьев масло, Эвкалипта шарикового листьев, масло Камфоры",otc,20731,369,drug,ГЭВКАМЕН,мазь,,наружно,"Препарат идентифицирован как мазь для наружного применения под брендом ГЭВКАМЕН; product_family указывает на опорно-двигательный аппарат. Действующее вещество и концентрация в тексте не указаны, поэтому mnn, dosage и combination_hint не заполнены. Отпуск безрецептурный.",api_error,,,not_found,1,"[""ГЭВКАМЕН мазь МНН""]",1,1,42843,889,504,1393,,qwen3.8-max,dashscope,mnn_tool_search_v1,"Левоментол, Бромкамфора, Эвкалипта прутовидного листьев масло, Эвкалипта шарикового листьев, масло Камфоры",catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ГРАНДАПАМ ТАБЛ. 50МГ №60 | ФАРМАСИНТЕЗ АО | ФАРМАСИНТЕЗ АО,,рецептурный,Тофизопам,rx,Тофизопам,rx,,,Тофизопам,rx,,,Тофизопам,rx,20840,369,drug,Грандапам,таблетки,50 мг,перорально,"В названии указаны лекарственная форма «таблетки», дозировка 50 мг, упаковка №60 и бренд «Грандапам». Препарат относится к рецептурным анксиолитикам, но действующее вещество в тексте не раскрыто, поэтому МНН не заполнено.",api_error,,,not_found,1,"[""ГРАНДАПАМ таблетки 50 мг МНН""]",1,1,37060,762,200,962,,qwen3.8-max,dashscope,mnn_tool_search_v1,Тофизопам,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
"ГОНАЛ-Ф Р-Р ДЛЯ П/К ВВЕД. 66МКГ/1,5МЛ (900МЕ) ШПРИЦ-РУЧКА 1,5МЛ №1 +ИГЛЫ №20 | МЕРК СЕРОНО С.П.А. | МЕРК СЕРОНО С.П.А.",,rx,,,Фоллитропин альфа,rx,,,Фоллитропин альфа,rx,,,Фоллитропин альфа,rx,20899,369,drug,Гонал-Ф,раствор,"66 мкг/1,5 мл (900 МЕ)",подкожно,"Препарат Гонал-Ф — рецептурный гормональный лекарственный препарат, выпускаемый в виде раствора для подкожного введения в шприц-ручке. МНН в тексте не указано, поэтому оставлено пустым; возрастных детских указаний нет, препарат типичен для взрослых.",api_error,,фоллитропин альфа,found,1,"[""ГОНАЛ-Ф МНН фоллитропин альфа""]",1,1,43002,929,621,1550,,qwen3.8-max,dashscope,mnn_tool_search_v1,Фоллитропин альфа,normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
ДАЙВОБЕТ МАЗЬ Д/НАРУЖ. ПРИМ. ТУБА 15Г | ЛЕО ЛЭБОРАТОРИС ЛИМИТЕД | ЛЕО ЛЭБОРАТОРИС ЛИМИТЕД,,rx,Бетаметазон + Кальципотриол,otc,Бетаметазон* + Кальципотриол,otc,,,Кальципотриол,otc,,,"Кальципотриол, Бетаметазон",otc,20699,369,drug,Дайвобет,мазь,,наружно,"Препарат Дайвобет представлен как мазь для наружного применения в тубе 15 г. Действующие вещества в тексте явно не указаны, поэтому МНН не заполнен; форма выпуска и способ применения читаются из названия.",api_error,,,invalid_json,1,"[""Дайвобет мазь МНН состав кальципотриол бетаметазон Лео Лэбораторис"", ""Daivobet ointment INN calcipotriol betamethasone""]",2,1,90115,966,1530,2496,invalid_json,qwen3.8-max,dashscope,mnn_tool_search_v1,"Кальципотриол, Бетаметазон",tool_api_error,невалидный JSON ответа модели,polza_not_found_baseline,baseline Polza не found — пропуск
ГИПОСАРТ ТАБЛ. 32МГ №28 | ПОЛЬФАРМА АО | ПОЛЬФАРМА АО,,rx,Кандесартан,rx,Кандесартан,rx,,,Индапамид,rx,,,Кандесартан,rx,21183,370,drug,Гипосарт,таблетки,32 мг,перорально,"Препарат относится к рецептурным гипотензивным средствам, форма и дозировка указаны явно. Действующее вещество в тексте не названо, поэтому МНН не заполнен.",api_error,,кандесартан,found,1,"[""ГИПОСАРТ таблетки 32 мг МНН действующее вещество""]",1,1,51037,769,957,1726,,qwen3.8-max,dashscope,mnn_tool_search_v1,Кандесартан,normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
ГЛИЦЕРОМ СУПП. РЕКТ. ГОМЕОП. №6 | ДОКТОР Н ООО | ДОКТОР Н ООО,,otc,,otc,,,,,,otc,,,,otc,21047,369,drug,Глицером,,,ректально,"Текст определяет ректальные гомеопатические суппозитории «Глицером» №6 производителя «Доктор Н». Явный МНН, дозировка и состав не указаны, поэтому соответствующие атрибуты оставлены пустыми.",api_error,,,not_found,1,"[""ГЛИЦЕРОМ СУПП. РЕКТ. ГОМЕОП. МНН Доктор Н"", ""Глицером суппозитории ректальные гомеопатические МНН""]",2,1,67613,877,290,1167,,qwen3.8-max,dashscope,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
ГЛИЦЕРИН Р-Р Д/НАРУЖ. ПРИМ. ФЛ. 25Г ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ,Глицерин,otc,Глицерол,otc,,,,,Глицерол,otc,,,Глицерол,otc,21065,369,drug,,раствор,,наружно,"Явное действующее вещество — глицерин, форма — раствор для наружного применения. Препарат безрецептурный, детских сигналов нет, возрастной сегмент — взрослые. Концентрация не указана, указан только объём флакона 25 г.",api_error,,Глицерол,found,1,"[""ГЛИЦЕРИН раствор для наружного применения МНН"", ""Глицерин МНН глицерол международное непатентованное наименование""]",2,1,71134,1031,512,1543,,qwen3.8-max,dashscope,mnn_tool_search_v1,Глицерол,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
ГЕПАТОСАН КАПС. 200МГ №10 | МЕДМИНИПРОМ ЗАО | МЕДМИНИПРОМ ЗАО,,без рецепта,,,,otc,,,,otc,,,,otc,21349,370,drug,Гепатосан,капсулы,200 мг,перорально,"Гепатосан — гепатопротекторный препарат в капсулах по 200 мг, упаковка №10. Активное вещество/МНН в тексте не указано, поэтому МНН не заполняю; детских указаний нет, возраст — взрослые.",api_error,,,not_found,1,"[""ГЕПАТОСАН капсулы 200мг МНН действующее вещество""]",1,1,44232,803,632,1435,,qwen3.8-max,dashscope,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
ГИПОСАРТ А ТАБЛ. 5МГ+16МГ №30 | АКРИХИН ХФК АО | АКРИХИН ХФК АО,,rx,Амлодипин + Кандесартан,rx,Амлодипин+Кандесартан,rx,,,Амлодипин,rx,,,"Амлодипин, Кандесартан",rx,21189,370,drug,Гипосарт А,таблетки,5 мг + 16 мг,перорально,"В тексте указаны торговое название, лекарственная форма «таблетки», дозировка «5 мг + 16 мг» и упаковка №30. Препарат можно отнести к комбинированным гипотензивным средствам, однако действующие вещества явно не названы, поэтому МНН не заполнен.",api_error,,,not_found,1,"[""ГИПОСАРТ А таблетки 5мг+16мг МНН состав"", ""Гипосарт А Акрихин МНН действующее вещество""]",2,1,69064,965,332,1297,,qwen3.8-max,dashscope,mnn_tool_search_v1,"Амлодипин, Кандесартан",catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
"ГЕРБИОН ПЛЮЩ ТАБЛ. Д/РАССАС. 35МГ №16 | КРКА, Д.Д., НОВО МЕСТО АО | КРКА, Д.Д., НОВО МЕСТО АО",,безрецептурный,Плюща листьев экстракт,otc,,,,,Плюща обыкновенного листья,otc,,,,otc,21325,370,drug,Гербион Плющ,таблетки,35 мг,перорально,"Препарат Гербион Плющ — растительное отхаркивающее средство в таблетках для рассасывания по 35 мг, в упаковке 16 таблеток. МНН в тексте надёжно не указан, поэтому оставлен пустым.",api_error,,,not_found,1,"[""ГЕРБИОН ПЛЮЩ ТАБЛ. Д/РАССАС. 35МГ №16 КРКА МНН"", ""Гербион плющ таблетки для рассасывания 35 мг действующее вещество МНН""]",2,1,71310,980,483,1463,,qwen3.8-max,dashscope,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
ГАЛВУС МЕТ ТАБЛ. П/ПЛЕН/ОБ. 50МГ+1000МГ №30 | НОВАРТИС НЕВА ООО | НОВАРТИС НЕВА ООО,,рецептурный,Вилдаглиптин + Метформин,rx,Вилдаглиптин* + Метформин,rx,,,Метформин,rx,,,"Метформин, Вилдаглиптин",rx,21649,371,drug,Галвус Мет,таблетки,50 мг + 1000 мг,перорально,"По тексту определены форма выпуска, дозировка, упаковка и путь введения. Препарат относится к рецептурным сахароснижающим средствам, возрастной сегмент — взрослые. МНН не указан в тексте, поэтому оставлен пустым.",api_error,,,invalid_json,1,"[""Галвус Мет МНН вилдаглиптин метформин""]",1,1,41339,839,499,1338,invalid_json,qwen3.8-max,dashscope,mnn_tool_search_v1,"Метформин, Вилдаглиптин",tool_api_error,невалидный JSON ответа модели,polza_not_found_baseline,baseline Polza не found — пропуск
ВОДА ДЛЯ ИНЪЕКЦИЙ Р-ТЕЛЬ Д/ЛЕК. ФОРМ Д/ИН. АМП. 5МЛ №10 ДАЛЬХИМФАРМ | ДАЛЬХИМФАРМ ОАО | ДАЛЬХИМФАРМ ОАО,Вода для инъекций,otc,,,,,,,,,,,,,21776,371,drug,,раствор,5 мл,инъекционное,"Препарат представляет собой воду для инъекций (растворитель) в ампулах по 5 мл №10 производства Дальхимфарм. МНН — вода для инъекций, путь введения парентеральный, возрастных ограничений нет.",api_error,,Вода для инъекций,found,1,"[""ВОДА ДЛЯ ИНЪЕКЦИЙ р-р д/инъекций ампулы 5мл Дальхимфарм МНН""]",1,1,41772,893,491,1384,,qwen3.8-max,dashscope,mnn_tool_search_v1,,tool_only,MNN только у модели,polza_not_found_baseline,baseline Polza не found — пропуск
ДИНАМИКО ЛОНГ ТАБЛ. П/ПЛЕН/ОБ. 5МГ №14 | ТЕВА ФАРМАЦЕВТИЧЕСКИЕ ПРЕДПРИЯТИЯ ЛТД. | ТЕВА ФАРМАЦЕВТИЧЕСКИЕ ПРЕДПРИЯТИЯ ЛТД.,,rx,Тадалафил,rx,Тадалафил,rx,,,Тадалафил,rx,,,Тадалафил,rx,20162,368,drug,Динамико Лонг,таблетки,5 мг,перорально,"Препарат урологической группы, форма и дозировка читаются из названия: таблетки 5 мг, упаковка №14. Действующее вещество в тексте не указано, поэтому МНН не заполняю; остальные атрибуты определены по форме выпуска и профилю продукта.",found,тадалафил,Тадалафил,found,1,"[""Динамико Лонг таблетки 5мг МНН"", ""Динамико Лонг 5мг действующее вещество""]",2,1,71298,958,436,1394,,qwen3.8-max,dashscope,mnn_tool_search_v1,Тадалафил,exact_match,полное совпадение строк,normalized_match,совпали после нормализации
ВОДА ДЛЯ ИНЪЕКЦИЙ Р-ТЕЛЬ Д/ЛЕК. ФОРМ Д/ИН. АМП. 2МЛ №10 ГРОТЕКС | ГРОТЕКС ООО | ГРОТЕКС ООО,Вода для инъекций,otc,,,,,,,,,,,,,21784,371,drug,,раствор,2 мл,инъекционное,"В тексте явно указана вода для инъекций как растворитель для лекарственных форм для инъекций в ампулах по 2 мл №10, торгового названия нет. Это вспомогательный раствор без терапевтической специфики, отпускается без рецепта. Возрастная группа не указана, поэтому для типичного лекарственного средства принята как взрослая.",api_error,,Вода для инъекций,found,1,"[""ВОДА ДЛЯ ИНЪЕКЦИЙ растворитель для лекарственных форм для инъекций 2 мл ГРОТЕКС МНН""]",1,1,42097,819,497,1316,,qwen3.8-max,dashscope,mnn_tool_search_v1,,tool_only,MNN только у модели,polza_not_found_baseline,baseline Polza не found — пропуск
ВИЛЬПРАФЕН СОЛЮТАБ ТАБЛ. ДИСПЕРГ. 1000МГ №10 | ФАМАР ЛИОН | ФАМАР ЛИОН,,rx,Джозамицин,rx,,,,,Джозамицин,rx,,,Джозамицин,rx,22393,372,drug,Вильпрафен Солютаб,таблетки,1000 мг,перорально,"Препарат Вильпрафен Солютаб — диспергируемые таблетки 1000 мг, в упаковке 10 штук. МНН в тексте не указан, поэтому он не заполнен. Применяется внутрь, отпускается по рецепту.",api_error,,джозамицин,found,1,"[""Вильпрафен Солютаб МНН действующее вещество""]",1,1,41035,807,464,1271,,qwen3.8-max,dashscope,mnn_tool_search_v1,Джозамицин,normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
ВИУМКСИДИН Р-Р ДЛЯ В/ПОЛОСТН. ВВЕД. И НАРУЖ. ПРИМ. 10МГ/МЛ АМП. 10МЛ №10 | Армавирская биофабрика ФКП | Армавирская биофабрика ФКП,,рецептурный,Гидроксиметилхиноксалиндиоксид,rx,Гидроксиметилхиноксалиндиоксид,rx,,,Гидроксиметилхиноксалиндиоксид,rx,,,Гидроксиметилхиноксалиндиоксид,rx,21938,371,drug,ВИУМКСИДИН,раствор,10 мг/мл,наружно,"Препарат представляет собой раствор для внутриполостного введения и наружного применения в ампулах по 10 мл №10, концентрация 10 мг/мл. Действующее вещество в тексте не читается как МНН, поэтому mnn не указан. По характеру применения отнесён к антисептикам; детских указаний нет, типичный лекарственный препарат для взрослых.",api_error,,,not_found,1,"[""ВИУМКСИДИН МНН препарат"", ""Виумксидин раствор для внутриполостного введения 10 мг/мл Армавирская биофабрика""]",2,1,67901,1002,303,1305,,qwen3.8-max,dashscope,mnn_tool_search_v1,Гидроксиметилхиноксалиндиоксид,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВЕЛДЕКСАЛ ТАБЛ. П/ПЛЕН/ОБ. 25МГ №10 | ВЕЛФАРМ ООО | ВЕЛФАРМ ООО,,,Декскетопрофен,otc,Декскетопрофен,otc,,,Декскетопрофен,rx,,,Декскетопрофен,otc,22701,373,drug,Велдексал,таблетки,25 мг,перорально,"Торговое наименование — Велдексал, форма и дозировка читаются явно. Действующее вещество и рецептурный статус в тексте отсутствуют, поэтому mnn и rx_otc не заполнены. На основе семейства 'Боль и Температура' выбрана терапевтическая группа анальгетик-антипиретик.",api_error,,,not_found,1,"[""ВЕЛДЕКСАЛ таблетки 25 мг МНН""]",1,1,38217,780,209,989,,qwen3.8-max,dashscope,mnn_tool_search_v1,Декскетопрофен,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВЕНЛАФАКСИН-АЛСИ ТАБЛ. 75МГ №50 | АЛСИ ФАРМА АО | АЛСИ ФАРМА АО,Венлафаксин,rx,Венлафаксин,rx,Венлафаксин,rx,,,Венлафаксин,rx,,,Венлафаксин,rx,22647,372,drug,Венлафаксин-Алси,таблетки,75 мг,перорально,"Препарат содержит венлафаксин, указанный в названии, в форме таблеток по 75 мг, упаковка №50. Это рецептурный антидепрессант, применяемый внутрь. Возрастная группа — взрослые, детских указаний нет.",api_error,,Венлафаксин,found,1,"[""ВЕНЛАФАКСИН-АЛСИ таблетки 75мг МНН""]",1,1,38670,782,331,1113,,qwen3.8-max,dashscope,mnn_tool_search_v1,Венлафаксин,exact_match,полное совпадение строк,polza_not_found_baseline,baseline Polza не found — пропуск
ВЕЛФЕРРУМ Р-Р ДЛЯ В/В ВВЕД. 20МГ/МЛ АМП. 5МЛ №5 | ВЕЛФАРМ ООО | ВЕЛФАРМ ООО,,rx,Железа (III) гидроксид сахарозный комплекс,rx,Железа,rx,,,Железо-сахарозный комплекс,rx,,,Железа комплекс,rx,22677,372,drug,Велферрум,раствор,20 мг/мл,внутривенно,"Препарат Велферрум представляет собой раствор для внутривенного введения 20 мг/мл в ампулах по 5 мл. Действующее вещество в тексте явно не указано, поэтому МНН не заполнено. Судя по названию и группе, это препарат железа, применяется у взрослых.",api_error,,,not_found,1,"[""ВЕЛФЕРРУМ МНН раствор для внутривенного введения 20 мг/мл""]",1,1,39588,779,351,1130,,qwen3.8-max,dashscope,mnn_tool_search_v1,Железа комплекс,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВАНКОМИЦИН ПОР. Д/Р-РА Д/ИНФ. И ПРИЕМА ВНУТРЬ 1Г ФЛ. №1 ИНТЕРФАРМА | ИНТЕРФАРМА ООО | ИНТЕРФАРМА ООО,Ванкомицин,rx,,,,,,,,,,,,,22817,373,drug,,порошок,1 г,внутривенно,"В тексте указано МНН ванкомицин, лекарственная форма порошка для приготовления раствора для инфузий и приема внутрь, дозировка 1 г во флаконе. Это рецептурный антибиотик, возрастных указаний нет, поэтому выбран сегмент «взрослые».",api_error,,Ванкомицин,found,1,"[""ВАНКОМИЦИН порошок для раствора для инфузий и приема внутрь 1г Интерфарма МНН""]",1,1,39099,882,348,1230,,qwen3.8-max,dashscope,mnn_tool_search_v1,,tool_only,MNN только у модели,polza_not_found_baseline,baseline Polza не found — пропуск
"ВАЛОКОРДИН ТАБЛ. 7,544МГ+7,544МГ №20 | УСОЛЬЕ-СИБИРСКИЙ ХИМИКО-ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО | УСОЛЬЕ-СИБИРСКИЙ ХИМИКО-ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО",,otc,,,Фенобарбитал+Этилбромизовалерианат,otc,,,Фенобарбитал,otc,,,"Фенобарбитал, Этилбромизовалерианат",otc,22881,373,drug,Валокордин,таблетки,"7,544 мг + 7,544 мг",перорально,"Валокордин — комбинированный седативный препарат в таблетках для приёма внутрь. В тексте указаны дозировка 7,544 мг+7,544 мг и упаковка №20, но названия действующих веществ отсутствуют, поэтому МНН не заполнен.",api_error,,,not_found,1,"[""ВАЛОКОРДИН таблетки 7,544 мг МНН""]",1,1,41392,937,506,1443,,qwen3.8-max,dashscope,mnn_tool_search_v1,"Фенобарбитал, Этилбромизовалерианат",catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
"ВЕЛГИЯ Р-Р П/К ВВЕД. 2,4МГ/ДОЗА ШПРИЦ-РУЧКА 3МЛ №1+ИГЛА №5 | МЕДСИНТЕЗ ЗАВОД/БИОХИМИК АО | МЕДСИНТЕЗ ЗАВОД/БИОХИМИК АО",,rx,Семаглутид,rx,Семаглутид,rx,,,Семаглутид,rx,,,Семаглутид,rx,22703,373,drug,Велгия,раствор,"2,4 мг/доза",подкожно,"Из текста определены лекарственная форма, дозировка, способ введения и упаковка. Действующее вещество в тексте не указано, поэтому МНН и нозология не заполнены. Препарат в шприц-ручке для подкожного введения относится к рецептурным.",api_error,,,not_found,1,"[""ВЕЛГИЯ раствор подкожного введения 2,4 мг шприц-ручка МНН"", ""Велгия препарат МНН действующее вещество""]",2,1,73333,1094,620,1714,,qwen3.8-max,dashscope,mnn_tool_search_v1,Семаглутид,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛИДОЛ ТАБЛ. П/ЯЗЫЧН. 60МГ №16 ОБНОВЛЕНИЕ | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,,otc,Левоментола раствор в ментил изовалерате,otc,Левоментола раствор в ментил изовалерате,otc,,,Левоментола раствор в ментилизовалерате,otc,,,Левоментола раствор в ментил изовалерате,otc,22890,373,drug,ВАЛИДОЛ,таблетки,60 мг,сублингвально,"Препарат Валидол выпускается в виде таблеток для подъязычного применения с дозировкой 60 мг. Относится к седативным средствам, отпускается без рецепта. МНН и состав не указаны в тексте.",api_error,,,not_found,1,"[""Валидол таблетки подъязычные 60 мг МНН Обновление ПФК АО""]",1,1,39524,854,318,1172,,qwen3.8-max,dashscope,mnn_tool_search_v1,Левоментола раствор в ментил изовалерате,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛИДОЛ ТАБЛ. П/ЯЗЫЧН. 60МГ №10 ЮЖФАРМ | ЮЖФАРМ ООО | ЮЖФАРМ ООО,,otc,Левоментола раствор в ментил изовалерате,otc,Левоментола раствор в ментил изовалерате,otc,,,Левоментола раствор в ментилизовалерате,otc,,,Левоментола раствор в ментил изовалерате,otc,22891,373,drug,Валидол,таблетки,60 мг,сублингвально,"Из текста извлечены форма выпуска, дозировка и количество в упаковке. Действующее вещество не указано, поэтому МНН не заполнен; препарат безрецептурный.",api_error,,Левоментол,found,1,"[""Валидол таблетки подъязычные 60 мг МНН""]",1,1,45888,795,699,1494,,qwen3.8-max,dashscope,mnn_tool_search_v1,Левоментола раствор в ментил изовалерате,conflict,"оба заполнены, но различаются",polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛАЦИКЛОВИР ТАБЛ. П/ПЛЕН/ОБ. 500МГ №10 РОЗЛЕКС ФАРМ | РОЗЛЕКС ФАРМ | РОЗЛЕКС ФАРМ,Валацикловир,rx,Валацикловир,rx,,,,,,,,,Валацикловир,,22979,373,drug,,таблетки,500 мг,перорально,"Препарат Валацикловир в таблетках по 500 мг, покрытых пленочной оболочкой, производитель Розлекс Фарм. Это рецептурное противовирусное средство для приема внутрь, применяемое при герпетических инфекциях. Упаковка содержит 10 таблеток.",api_error,,,not_found,1,"[""Валацикловир таблетки 500 мг МНН Розлекс Фарм""]",1,1,38285,897,280,1177,,qwen3.8-max,dashscope,mnn_tool_search_v1,Валацикловир,catalog_only,MNN только у каталогов,polza_not_found_baseline,baseline Polza не found — пропуск
ВАЛЕМИДИН ПЛЮС СИРОП БЕЗ САХАРА ФЛ. 100МЛ | ФАРМАМЕД ООО | ФАРМАМЕД ООО,,otc,,,,otc,,,,otc,,,,otc,22968,373,drug,Валемидин Плюс,сироп,,перорально,"В тексте указано только торговое наименование, состав не раскрыт, поэтому МНН не определяется. Препарат относится к нервной системе и выпускается в форме сиропа для приема внутрь. Судя по названию и форме выпуска, это безрецептурное седативное средство.",api_error,,,not_found,1,"[""ВАЛЕМИДИН ПЛЮС СИРОП БЕЗ САХАРА МНН состав"", ""Валемидин Плюс сироп ФАРМАМЕД МНН""]",2,1,69442,883,272,1155,,qwen3.8-max,dashscope,mnn_tool_search_v1,,both_empty,оба пусты,polza_not_found_baseline,baseline Polza не found — пропуск
БУТАДИОН-АЛИУМ ТАБЛ. 150МГ №20 | АЛИУМ АО | АЛИУМ АО,,rx,Фенилбутазон,rx,,,,,Фенилбутазон,rx,,,Фенилбутазон,rx,23099,374,drug,Бутадион-Алиум,таблетки,150 мг,перорально,"Торговое наименование «Бутадион-Алиум» содержит дозировку 150 мг и форму «таблетки», упаковка №20. Действующее вещество (МНН) в тексте отдельно не указано, поэтому mnn не заполнено. Препарат относится к НПВС для приёма внутрь, отпускается по рецепту.",api_error,,фенилбутазон,found,1,"[""Бутадион-Алиум таблетки 150 мг МНН"", ""Бутадион Алиум действующее вещество фенилбутазон""]",2,1,73316,867,615,1482,,qwen3.8-max,dashscope,mnn_tool_search_v1,Фенилбутазон,normalized_match,совпали после нормализации,polza_not_found_baseline,baseline Polza не found — пропуск
