product_id,mnn_enrichment_run_id,normalized_text,final_mnn_candidate,final_mnn_method,mnn_enrichment_status,retry_count,search_queries,fallback_queries,top_evidence_urls,top_evidence_titles,top_evidence_sources,research_summary,resolved_rx_otc,resolved_age,needs_human_review,raw_artifact_path
20606,459,ДЕКСАМЕТАЗОН Р-Р Д/ИН. 4МГ/МЛ АМП. 1МЛ №10 ЭСКОМ | ЭСКОМ НПК | ЭСКОМ НПК,Дексаметазон,enrichment,ok,0,Дексаметазон МНН ГРЛС | Дексаметазон рецептурный безрецептурный ГРЛС | Дексаметазон инструкция применение возраст дети взрослые,,https://allmed.pro/ru/drugs/deksametazon | https://medi.ru/instrukciya/deksametazon-tabletki_11785/ | https://health.mail.ru/drug/deksametazon-3/ | https://medi.ru/instrukciya/deksametazon_19317/ | https://health.mail.ru/drug/deksametazon-1/ | https://medspravochnik.com/drugs/kortikosteroidy/deksametazon/ | https://medum.ru/dexamethasone | https://www.vidal.ru/drugs/dexamethasone__32085 | https://www.vidal.ru/drugs/dexamethasone__3484 | https://grls.pharm-portal.ru/grls/aef282b7-f979-4fd2-a99a-0921ee4c15ea | https://www.pharmcontrol.ru/registry/drugs/8089/ | https://www.pharmcontrol.ru/reference/inn/432/,"Дексаметазон рецепт, инструкция по применению, показания, аналоги, состав | Дексаметазон таблетки - ФК Обновление - официальная инструкция по ... | Дексаметазон капли - инструкция по применению, цена, дозировки, аналоги ... | Дексаметазон таблетки - Здоровье - инструкция по применению | Дексаметазон таблетки - инструкция по применению, цена, дозировки ... | Дексаметазон — инструкция по применению, показания, дозировки и ... | Дексаметазон — инструкция по применению | Medum.ru | Дексаметазон инструкция по применению: показания, противопоказания ... | Дексаметазон инструкция по применению: показания, противопоказания ... | Дексаметазон - ГРЛС: Справочник РУ - Государственный реестр ... | ДЕКСАМЕТАЗОН - ГРЛС - Фармконтроль | Дексаметазон - МНН лекарственного средства - Фармконтроль",allmed.pro | medi.ru | health.mail.ru | medi.ru | health.mail.ru | medspravochnik.com | medum.ru | www.vidal.ru | www.vidal.ru | grls.pharm-portal.ru | www.pharmcontrol.ru | www.pharmcontrol.ru,"status=ok | Category=Drug | mnn=Дексаметазон | RX_OTC=RX | Age=Универсальный | Препарат Дексаметазон является синтетическим глюкокортикоидом (ГКС), оказывает противовоспалительное, противоаллергическое, иммунодепрессивное действие (allmed.pro). В Государственном реестре лекарственных средств (ГРЛС) указано МНН Дексаметазон, лекарственная форма раствор для…",rx,универсальный,False,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
21018,459,ГЛИЦИН ТАБЛ. П/ЯЗЫЧН. 100МГ №50 ОЗОН ФАРМ | ОЗОН ФАРМ ООО | ОЗОН ФАРМ ООО,Глицин,enrichment,ok,0,ГЛИЦИН МНН ГРЛС | ГЛИЦИН рецептурный безрецептурный ГРЛС | ГЛИЦИН инструкция применение возраст дети взрослые,,https://www.vidal.ru/drugs/glycine__4429 | https://aptekamos.ru/tovary/lekarstva/glicin-224/glicin-tabletki-100mg-11370/instrukciya | https://www.rlsnet.ru/drugs/glicin-997 | https://grls.rosminzdrav.ru/ | https://glicin.ru/instruction/ | https://rosmed-clinic.ru/articles/kardiologiya/12444-glitsin-dlya-detey-dlya-chego-naznachayut-i-kak-prinimat.html | https://biotiki.org/preparatyi/glicin-instruktsiya/ | https://aptekamos.ru/tovary/lekarstva/glicin-224/glicin-tabletki-100mg-11370/instrukciya | https://www.rlsnet.ru/drugs/glicin-997 | https://o-krohe.ru/med-preparaty/glicin/ | https://health.mail.ru/drug/glitsin-1/ | https://dinastycenter.ru/blog/glitsin-detskij-instruktsiya-po-primeneniyu-dlya-detej-dozirovka,"Глицин инструкция по применению: показания, противопоказания, побочное ... | Инструкция Глицин таблетки 100мг: показания и противопоказания, состав ... | Глицин — инструкция по применению, дозы, побочные действия, аналоги ... | rosminzdrav.ru | Официальная инструкция к препарату Глицин (Биотики) | Глицин для детей: инструкция по применению, отзывы Комаровского, с ... | Глицин - официальная инструкция по применению препарата | МНПК «БИОТИКИ» | Инструкция Глицин таблетки 100мг: показания и противопоказания, состав ... | Глицин — инструкция по применению, дозы, побочные действия, аналоги ... | Глицин для детей: инструкция по применению | Глицин таблетки - инструкция по применению, цена, дозировки, аналоги ... | Глицин детский. Инструкция по применению для детей, дозировка",www.vidal.ru | aptekamos.ru | www.rlsnet.ru | grls.rosminzdrav.ru | glicin.ru | rosmed-clinic.ru | biotiki.org | aptekamos.ru | www.rlsnet.ru | o-krohe.ru | health.mail.ru | dinastycenter.ru,"status=ok | Category=Drug | mnn=Глицин | RX_OTC=OTC | Age=Универсальный | Глицин является лекарственным средством (препаратом), действующее вещество — глицин (МНН: Глицин). Согласно инструкциям, он применяется у взрослых и детей, включая детей с рождения (до 3 лет под контролем врача). Препарат отпускается без рецепта (в ГРЛС указано ""Нет"" в графе…",otc,универсальный,False,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
21019,459,ГЛИЦИН ТАБЛ. П/ЯЗЫЧН. 100МГ №50 ОЗОН | ОЗОН ООО | ОЗОН ООО,Глицин,enrichment,ok,0,Глицин МНН ГРЛС | Глицин рецептурный безрецептурный ГРЛС | Глицин инструкция применение возраст дети взрослые,,https://www.vidal.ru/drugs/glycine__4429 | https://www.rlsnet.ru/drugs/glicin-997 | https://aptekamos.ru/tovary/lekarstva/glicin-224/glicin-tabletki-100mg-11370/instrukciya | https://grls.rosminzdrav.ru/ | https://www.rlsnet.ru/drugs/glicin-mxfp-36413 | https://rosmed-clinic.ru/articles/kardiologiya/12444-glitsin-dlya-detey-dlya-chego-naznachayut-i-kak-prinimat.html | https://glicin.ru/instruction/ | https://www.rlsnet.ru/drugs/glicin-997 | https://biotiki.org/preparatyi/glicin-instruktsiya/ | https://aptekamos.ru/tovary/lekarstva/glicin-224/glicin-tabletki-100mg-11370/instrukciya | https://health.mail.ru/drug/glitsin-1/ | https://o-krohe.ru/med-preparaty/glicin/,"Глицин инструкция по применению: показания, противопоказания, побочное ... | Глицин — инструкция по применению, дозы, побочные действия, аналоги ... | Инструкция Глицин таблетки 100мг: показания и противопоказания, состав ... | rosminzdrav.ru | Глицин-МХФП — инструкция по применению, дозы, побочные действия ... | Глицин для детей: инструкция по применению, отзывы Комаровского, с ... | Официальная инструкция к препарату Глицин (Биотики) | Глицин — инструкция по применению, дозы, побочные действия, аналоги ... | Глицин - официальная инструкция по применению препарата | МНПК «БИОТИКИ» | Инструкция Глицин таблетки 100мг: показания и противопоказания, состав ... | Глицин таблетки - инструкция по применению, цена, дозировки, аналоги ... | Глицин для детей: инструкция по применению",www.vidal.ru | www.rlsnet.ru | aptekamos.ru | grls.rosminzdrav.ru | www.rlsnet.ru | rosmed-clinic.ru | glicin.ru | www.rlsnet.ru | biotiki.org | aptekamos.ru | health.mail.ru | o-krohe.ru,"status=ok | Category=Drug | mnn=Глицин | RX_OTC=OTC | Age=Универсальный | Глицин является лекарственным средством (препаратом), согласно данным Государственного реестра лекарственных средств (ГРЛС) и справочников Видаль и РЛС. Международное непатентованное наименование (МНН) — Глицин. Препарат отпускается без рецепта (в ГРЛС указано ""Нет"" для…",otc,универсальный,False,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
21137,459,ГЛИБЕНКЛАМИД ТАБЛ. 5МГ №120 ОЗОН ФАРМ | ОЗОН ФАРМ ООО | ОЗОН ФАРМ ООО,Глибенкламид,enrichment,ok,0,Глибенкламид МНН ГРЛС | Глибенкламид рецептурный безрецептурный ГРЛС | Глибенкламид инструкция применение возраст дети взрослые,,https://megapteka.ru/specials/guide_glibenklamid-instrukciya-po-2900 | https://aptekamos.ru/tovary/lekarstva/glibenklamid-218/glibenklamid-tabletki-5mg-2255/instrukciya | https://www.vidal.ru/drugs/glibenclamide__31963 | https://www.rlsnet.ru/drugs/glibenklamid-4168 | https://megapteka.ru/specials/guide_glibenklamid-instrukciya-po-2900 | https://www.vidal.ru/drugs/glibenclamide__31963 | https://www.rlsnet.ru/drugs/glibenklamid-4168 | https://www.webapteka.ru/drugbase/name1679.html | https://www.rlsnet.ru/drugs/glibenklamid-4168 | https://www.vidal.ru/drugs/glibenclamide__31963 | https://medum.ru/glibenclamide | https://medi.ru/instrukciya/glibenklamid_19034/,"Глибенкламид: инструкция по применению | Инструкция Глибенкламид таблетки 5мг: показания и противопоказания ... | Глибенкламид инструкция по применению: показания, противопоказания ... | Глибенкламид — инструкция по применению, дозы, побочные действия ... | Глибенкламид инструкция по применению, цена: Механизм действия, от чего ... | Глибенкламид инструкция по применению: показания, противопоказания ... | Глибенкламид — инструкция по применению, дозы, побочные действия ... | Глибенкламид — инструкция по применению, описание, вопросы по препарату | Глибенкламид — инструкция по применению, дозы, побочные действия ... | Глибенкламид инструкция по применению: показания, противопоказания ... | Глибенкламид — инструкция по применению | Medum.ru | Глибенкламид 5 - Мосхимфармпрепараты - официальная инструкция по ...",megapteka.ru | aptekamos.ru | www.vidal.ru | www.rlsnet.ru | megapteka.ru | www.vidal.ru | www.rlsnet.ru | www.webapteka.ru | www.rlsnet.ru | www.vidal.ru | medum.ru | medi.ru,"status=ok | Category=Drug | mnn=Глибенкламид | RX_OTC=RX | Age=Универсальный | Глибенкламид — лекарственное средство, зарегистрированное в ГРЛС (megapteka.ru). Действующее вещество — глибенкламид, производное сульфонилмочевины II поколения (vidal.ru). Препарат является рецептурным, так как доза подбирается врачом индивидуально (megapteka.ru). Возрастные…",rx,универсальный,False,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
21387,459,ГЕПАВИЗИМ ФОСФОЛИПИДЫ+L-ОРИНИТИН+КУРКУМИН КАПС. ПО 495МГ №30 | ВТФ ООО | ВТФ ООО,,,ok,0,ГЕПАВИЗИМ ФОСФОЛИПИДЫ+L-ОРИНИТИН+КУРКУМИН МНН ГРЛС | ГЕПАВИЗИМ ФОСФОЛИПИДЫ+L-ОРИНИТИН+КУРКУМИН рецептурный безрецептурный ГРЛС | ГЕПАВИЗИМ ФОСФОЛИПИДЫ+L-ОРИНИТИН+КУРКУМИН инструкция применение возраст дети взрослые,,https://aptekamos.ru/tovary/bad/gepavizim-16183/gepavizim-fosfolipidy-l-ornitin-kurkumin-kapsuly-massoyo-495mg-105791/instrukciya | https://www.lsgeotar.ru/supplements/AD0V | https://www.lsgeotar.ru/supplements/AD0V | https://aptekamos.ru/tovary/bad/gepavizim-16183/gepavizim-fosfolipidy-l-ornitin-kurkumin-kapsuly-massoyo-495mg-105791/instrukciya | https://www.rigla.ru/product/gepavizim-fosfolipidyl-orinitinkurkumin-kaps-495mg-no30-448657 | https://aptekiplus.ru/im-vorovskogo-rp/product/gepavizim-fosfolipidi-lornitin-kurkumin-30-sht-kapsuli/ | https://www.rigla.ru/product/gepavizim-fosfolipidyl-orinitinkurkumin-kaps-495mg-no30-448657 | https://medum.ru/gepavizim-fosfolipidy-l-ornitin-kurkumin-kapsuly | https://www.acmespb.ru/preparaty/gepavizim_fosfolipidy_l_ornitin_kurkumin | https://www.budzdorov.ru/product/gepavizim-fosfolipidyl-orinitinkurkumin-kaps-495mg-no30-448657 | https://uteka.ru/product/gepavizim-fosfolipidy--l-orinitin--kurkumin-387972/ | https://apteka.ru/product/plantcomplex-gepavizim-fosfolipidyl-orinitinkurkumin-n30-kaps-massoj-495mg-630f4c63260509b64b8d8e6d/instructions/,"Инструкция По Применению Гепавизим Фосфолипиды+L-орнитин+Куркумин ... | Гепавизим Фосфолипиды + L-орнитин + Куркумин | Гепавизим Фосфолипиды + L-орнитин + Куркумин | Инструкция По Применению Гепавизим Фосфолипиды+L-орнитин+Куркумин ... | Гепавизим Фосфолипиды+L-оринитин+Куркумин Капсулы 495мг № 30 | Гепавизим фосфолипиды + Л-орнитин + куркумин, 30 шт, капсулы - купить ... | Гепавизим Фосфолипиды+L-оринитин+Куркумин Капсулы 495мг № 30 | Гепавизим Фосфолипиды + L-орнитин + Куркумин | Гепавизим фосфолипиды+l-орнитин+куркумин капсулы купить в Санкт ... | Гепавизим Фосфолипиды+L-оринитин+Куркумин Капсулы 495мг № 30 | Гепавизим Фосфолипиды + L-оринитин + Куркумин, Капсулы, 30 Шт. | Plantcomplex Гепавизим Фосфолипиды+L-оринитин+Куркумин N30 Капс Массой ...",aptekamos.ru | www.lsgeotar.ru | www.lsgeotar.ru | aptekamos.ru | www.rigla.ru | aptekiplus.ru | www.rigla.ru | medum.ru | www.acmespb.ru | www.budzdorov.ru | uteka.ru | apteka.ru,"status=ok | Category=BAS | mnn=L-орнитин, куркумин, глицирризиновая кислота | RX_OTC=not applicable | Age=Универсальный | Гепавизим Фосфолипиды+L-орнитин+Куркумин является биологически активной добавкой (БАД) к пище, источником L-орнитина, куркумина и глицирризиновой кислоты (источники: aptekamos.ru, lsgeotar.ru). В описаниях указано, что это современный гепатопротектор на основе эссенциальных…",unknown,универсальный,True,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
22548,459,ВЕЧЕРНЕЕ ВАЛЕРИАНА+МЯТА+МЕЛИССА ДРАЖЕ №50 ПАРАФАРМ | ПАРАФАРМ ООО | ПАРАФАРМ ООО,,,ok,0,ВЕЧЕРНЕЕ ВАЛЕРИАНА+МЯТА+МЕЛИССА МНН ГРЛС | ВЕЧЕРНЕЕ ВАЛЕРИАНА+МЯТА+МЕЛИССА рецептурный безрецептурный ГРЛС | ВЕЧЕРНЕЕ ВАЛЕРИАНА+МЯТА+МЕЛИССА инструкция применение возраст дети взрослые,,https://www.rlsnet.ru/baa/vecernee-valerianaxmelmyata-45636 | https://www.webapteka.ru/drugbase/name67186.html | https://bz.medvestnik.ru/drugs/4388.html | https://medum.ru/vechernee-valeriana-khmel-myata | https://www.rlsnet.ru/baa/vecernee-valerianaxmelmyata-45636 | https://www.webapteka.ru/drugbase/name67186.html | https://bz.medvestnik.ru/drugs/4388.html | https://bz.medvestnik.ru/drugs/397567.html | https://kiberis.ru/?p=36041 | https://medum.ru/vechernee-valeriana-khmel-myata | https://www.rlsnet.ru/baa/vecernee-valerianaxmelmyata-45636 | https://www.webapteka.ru/drugbase/name67186.html,"Вечернее Валериана+Хмель+Мята — инструкция по применению, аналоги ... | Вечернее Валериана+Хмель+Мята — инструкция по применению, описание | Вечернее валериана+мята+мелисса: инструкция по применению ... | Вечернее Валериана + Хмель + Мята — инструкция по применению ... | Вечернее Валериана+Хмель+Мята — инструкция по применению, аналоги ... | Вечернее Валериана+Хмель+Мята — инструкция по применению, описание | Вечернее валериана+мята+мелисса: инструкция по применению ... | Вечерний валериана+мята+мелисса: инструкция по применению ... | Вечернее Валериана+Хмель+Мята :: инструкция по применению. | Вечернее Валериана + Хмель + Мята — инструкция по применению ... | Вечернее Валериана+Хмель+Мята — инструкция по применению, аналоги ... | Вечернее Валериана+Хмель+Мята — инструкция по применению, описание",www.rlsnet.ru | www.webapteka.ru | bz.medvestnik.ru | medum.ru | www.rlsnet.ru | www.webapteka.ru | bz.medvestnik.ru | bz.medvestnik.ru | kiberis.ru | medum.ru | www.rlsnet.ru | www.webapteka.ru,"status=ok | Category=BAS | RX_OTC=not applicable | Age=Взрослый | Согласно найденным источникам, продукт 'Вечернее Валериана+Мята+Мелисса' является биологически активной добавкой (БАД), а не лекарственным средством. В инструкции указано, что он применяется в качестве БАД к пище, не является лекарством. Отпускается без рецепта. Рекомендуемая…",unknown,взрослые,True,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
23695,459,БИОРИТМ АНТИСТРЕСС 24 ДЕНЬ/НОЧЬ ТАБЛ. П/О №32 | ЭВАЛАР ЗАО | ЭВАЛАР ЗАО,,,ok,0,БИОРИТМ АНТИСТРЕСС 24 ДЕНЬ/НОЧЬ МНН ГРЛС | БИОРИТМ АНТИСТРЕСС 24 ДЕНЬ/НОЧЬ рецептурный безрецептурный ГРЛС | БИОРИТМ АНТИСТРЕСС 24 ДЕНЬ/НОЧЬ инструкция применение возраст дети взрослые,,https://pharmznanie.ru/drugs/bioritm-antistress-tabletki-24-dennoch-32-sht | https://www.vidal.ru/drugs/biorythm_antistress_24_den_noch__40027 | https://www.webapteka.ru/drugbase/name55697.html | https://www.rlsnet.ru/baa/bioritm-antistress-24-dennoc-36986 | https://pharmznanie.ru/drugs/bioritm-antistress-tabletki-24-dennoch-32-sht | https://www.vidal.ru/drugs/biorythm_antistress_24_den_noch__40027 | https://www.webapteka.ru/drugbase/name55697.html | https://kiberis.ru/?p=35809 | https://www.vidal.ru/drugs/biorythm_antistress_24_den_noch__40027 | https://www.webapteka.ru/drugbase/name55697.html | https://apteka.103.by/bioritm-antistress-24-den-noch-instruktsiya/ | https://pharmznanie.ru/drugs/bioritm-antistress-tabletki-24-dennoch-32-sht,"Инструкция по применению Биоритм антистресс Таблетки 24 день/ночь 32 шт ... | Биоритм Антистресс 24 день/ночь инструкция по применению: показания ... | Биоритм Антистресс 24 день/ночь — инструкция по применению, описание | Биоритм «Антистресс 24 день/ночь» — инструкция по применению, аналоги ... | Инструкция по применению Биоритм антистресс Таблетки 24 день/ночь 32 шт ... | Биоритм Антистресс 24 день/ночь инструкция по применению: показания ... | Биоритм Антистресс 24 день/ночь — инструкция по применению, описание | Биоритм «Антистресс 24 день/ночь» :: инструкция по применению. | Биоритм Антистресс 24 день/ночь инструкция по применению: показания ... | Биоритм Антистресс 24 день/ночь — инструкция по применению, описание | Биоритм антистресс 24 день-ночь: инструкция по применению | Инструкция по применению Биоритм антистресс Таблетки 24 день/ночь 32 шт ...",pharmznanie.ru | www.vidal.ru | www.webapteka.ru | www.rlsnet.ru | pharmznanie.ru | www.vidal.ru | www.webapteka.ru | kiberis.ru | www.vidal.ru | www.webapteka.ru | apteka.103.by | pharmznanie.ru,"status=ok | Category=BAS | RX_OTC=not applicable | Age=Взрослый | Биоритм Антистресс 24 день/ночь является биологически активной добавкой к пище (БАД), а не лекарственным средством. Согласно webapteka.ru, он применяется как источник рутина, витаминов В1, В6, пантотената кальция. Состав таблетки ""день"" включает экстракты пустырника, мелиссы,…",unknown,взрослые,True,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
24080,459,БЕТАГИСТИН ТАБЛ. 8МГ №30 ОЗОН | ОЗОН ООО/ОЗОН ФАРМ ООО | ОЗОН ООО/ОЗОН ФАРМ ООО,Бетагистин,enrichment,ok,0,Бетагистин МНН ГРЛС | Бетагистин рецептурный безрецептурный ГРЛС | Бетагистин инструкция применение возраст дети взрослые,,https://www.rlsnet.ru/drugs/betagistin-31801 | https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-tabletki-24mg-46959/instrukciya | https://www.vidal.ru/drugs/betahistine__13787 | https://allmed.pro/ru/drugs/betagistin | https://www.rlsnet.ru/drugs/betagistin-31801 | https://www.vidal.ru/drugs/betahistine__13787 | https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-tabletki-24mg-46959/instrukciya | https://www.pharmcontrol.ru/reference/inn/1522/ | https://www.pharmcontrol.ru/registry/drugs/7786/ | https://grls.pharm-portal.ru/grls/19239af7-0b7f-4314-b3a2-577aa68f7fb8 | https://grls.pharm-portal.ru/grls/2a618d94-4f96-4a4d-b97d-4fd0496627a0 | https://zdravmedinform.ru/grls/reg-lsr-003585-10.html,"Бетагистин — инструкция по применению, дозы, побочные действия, аналоги ... | Инструкция Бетагистин таблетки 24мг: показания и противопоказания ... | Бетагистин инструкция по применению: показания, противопоказания ... | Бетагистин рецепт, инструкция по применению, показания, аналоги, состав | Бетагистин — инструкция по применению, дозы, побочные действия, аналоги ... | Бетагистин инструкция по применению: показания, противопоказания ... | Инструкция Бетагистин таблетки 24мг: показания и противопоказания ... | Бетагистин - МНН лекарственного средства - Фармконтроль | Бетагистин - ГРЛС - Фармконтроль | Бетагистин - ГРЛС: Справочник РУ - Государственный реестр лекарственных ... | Бетагистин - ГРЛС: Справочник РУ - Государственный реестр лекарственных ... | Бетагистин | ЛСР-003585/10 | ГРЛС 2026",www.rlsnet.ru | aptekamos.ru | www.vidal.ru | allmed.pro | www.rlsnet.ru | www.vidal.ru | aptekamos.ru | www.pharmcontrol.ru | www.pharmcontrol.ru | grls.pharm-portal.ru | grls.pharm-portal.ru | zdravmedinform.ru,"status=ok | Category=Drug | mnn=Бетагистин | RX_OTC=RX | Age=Универсальный | Бетагистин является лекарственным средством (МНН: Бетагистин), зарегистрированным в Государственном реестре лекарственных средств (ГРЛС). Согласно данным ГРЛС, препарат отпускается по рецепту (в записях указано 'По рецепту: Да'). Инструкции на сайтах RLSnet, Vidal и других…",rx,универсальный,False,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
24095,459,БЕТАГИСТИН ТАБЛ. 16МГ №30 ОЗОН | ОЗОН ООО | ОЗОН ООО,Бетагистин,enrichment,ok,0,Бетагистин МНН ГРЛС | Бетагистин рецептурный безрецептурный ГРЛС | Бетагистин инструкция применение возраст дети взрослые,,https://www.rlsnet.ru/drugs/betagistin-31801 | https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-tabletki-24mg-46959/instrukciya | https://www.vidal.ru/drugs/betahistine__13787 | https://allmed.pro/ru/drugs/betagistin | https://www.rlsnet.ru/drugs/betagistin-31801 | https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-tabletki-24mg-46959/instrukciya | https://www.vidal.ru/drugs/betahistine__13787 | https://www.vidal.ru/drugs/betahistine__44850 | https://www.vidal.ru/drugs/betahistine__13787 | https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-tabletki-16mg-46089/instrukciya | https://www.rlsnet.ru/drugs/betagistin-31801 | https://medi.ru/instrukciya/betagistin_18101/,"Бетагистин — инструкция по применению, дозы, побочные действия, аналоги ... | Инструкция Бетагистин таблетки 24мг: показания и противопоказания ... | Бетагистин инструкция по применению: показания, противопоказания ... | Бетагистин рецепт, инструкция по применению, показания, аналоги, состав | Бетагистин — инструкция по применению, дозы, побочные действия, аналоги ... | Инструкция Бетагистин таблетки 24мг: показания и противопоказания ... | Бетагистин инструкция по применению: показания, противопоказания ... | Бетагистин инструкция по применению: показания, противопоказания ... | Бетагистин инструкция по применению: показания, противопоказания ... | Инструкция Бетагистин таблетки 16мг: показания и противопоказания ... | Бетагистин — инструкция по применению, дозы, побочные действия, аналоги ... | Бетагистин 16, 24, 8 - Оболенское - официальная инструкция по ...",www.rlsnet.ru | aptekamos.ru | www.vidal.ru | allmed.pro | www.rlsnet.ru | aptekamos.ru | www.vidal.ru | www.vidal.ru | www.vidal.ru | aptekamos.ru | www.rlsnet.ru | medi.ru,"status=ok | Category=Drug | mnn=Бетагистин | RX_OTC=RX | Age=Взрослый | Бетагистин является лекарственным средством (МНН: бетагистин). Согласно инструкциям, он применяется при вестибулярных нарушениях. В результатах поиска указано, что препарат противопоказан в детском возрасте (например, на aptekamos.ru: 'детский возраст' в противопоказаниях), а…",rx,взрослые,False,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
24098,459,БЕТАГИСТИН СОЛОФАРМ ТАБЛ. 16МГ №30 | ГРОТЕКС ООО | ГРОТЕКС ООО,Бетагистин,enrichment,ok,0,БЕТАГИСТИН СОЛОФАРМ МНН ГРЛС | БЕТАГИСТИН СОЛОФАРМ рецептурный безрецептурный ГРЛС | БЕТАГИСТИН СОЛОФАРМ инструкция применение возраст дети взрослые,,https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-solofarm-tabletki-24mg-113311/instrukciya | https://medvestnik.ru/ls/a0e407e1-99df-4b68-8fbe-f278b5de1208.html | https://yandex.ru/medicine/medicaments/betagistin-solofarm | https://www.lsgeotar.ru/drugs/betagistin-solopharm-AGdw | https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-solofarm-tabletki-24mg-113311/instrukciya | https://medum.ru/betagistin-solofarm | https://yandex.ru/medicine/medicaments/betagistin-solofarm | https://apteka.ru/product/betagistin-solofarm-24-mg-60-sht-tabletki-67d2871c81406a62ed494836/instructions/ | https://www.lsgeotar.ru/ru/betagistin-solofarm-54280.html | https://allmed.pro/ru/drugs/betagistin | https://aptekamos.ru/tovary/lekarstva/betagistin-124/betagistin-solofarm-tabletki-24mg-113311/instrukciya | https://yandex.ru/medicine/medicaments/betagistin-solofarm,"Инструкция Бетагистин солофарм таблетки 24мг: показания и ... | Бетагистин солофарм: инструкция по применению, классификация | Бетагистин солофарм — инструкция по применению, противопоказания ... | Бетагистин солофарм - Информация о препарате - ЛС ГЭОТАР | Инструкция Бетагистин солофарм таблетки 24мг: показания и ... | Бетагистин солофарм таблетки — инструкция по применению, цена, отзывы ... | Бетагистин солофарм — инструкция по применению, противопоказания ... | Инструкция по применению Бетагистин солофарм 24 мг 60 шт. таблетки | Бетагистин солофарм - инструкция по применению, дозы, побочные действия ... | Бетагистин рецепт, инструкция по применению, показания, аналоги, состав | Инструкция Бетагистин солофарм таблетки 24мг: показания и ... | Бетагистин солофарм — инструкция по применению, противопоказания ...",aptekamos.ru | medvestnik.ru | yandex.ru | www.lsgeotar.ru | aptekamos.ru | medum.ru | yandex.ru | apteka.ru | www.lsgeotar.ru | allmed.pro | aptekamos.ru | yandex.ru,"status=ok | Category=Drug | mnn=Бетагистин | RX_OTC=RX | Age=Взрослый | Препарат Бетагистин солофарм относится к группе препаратов, используемых для лечения заболеваний нервной системы, в том числе головокружения (источник: aptekamos.ru, medvestnik.ru, lsgeotar.ru). Применяется у взрослых в возрасте от 18 лет для лечения синдрома Меньера и…",rx,взрослые,False,redesign/artifacts/mnn_wave500_v3_searxng_raw.jsonl
